id,rating,text
ogUWJL8zR2LCHJhptOY_8w,5,I hired Marcos & Bruno team to fix my bathroom window area tiles based on the high reviews on Yelp. Indeed they did an excellent job to complete the project...
ogUWJL8zR2LCHJhptOY_8w,5,Amazing job tiling the rooftop patio! I was nervous given the walls of the patio were uneven with lots of bumps. They spent time to prep the walls and tile...
-c-gpHMqGIS11Cc9lNE-Og,5,"I recently worked with Kate to refresh my Brooklyn apartment. She was amazing to work with! Kate is professional, punctual, patient, creative, and most..."
iUC2XBiGTxKD9OIgeZl9Sw,5,"Rented a studio apartment for a few years at 243 West End Ave. Beautiful Emery Roth building. Quiet. Truly a wonderful place. Doorman 24/7. Package room,..."
Exx-dTaqoVzLkp9-FQ2hjg,5,"Spiro and his team are nothing short of amazing! First of all, getting the job quoted and set up was so easy. Dimitri was helpful and VERY quick to..."
Exx-dTaqoVzLkp9-FQ2hjg,5,"We had an amazing experience with Dimitri, Spiros and the Lexington Painting team. They were super easy to communicate with and we couldn't be happier with..."
Exx-dTaqoVzLkp9-FQ2hjg,5,"Ten years after a gut renovation of our apartment, it was time for a new paint job. Our apartment is modern (it was featured in a Dwell home tour, as well..."
wA034kkLTuBji5gZSiuzuA,5,"Great service ~Jacob found me a jam apartment, he is not pushy like other realtors. He knows the market and if you are patient you will get something..."
wA034kkLTuBji5gZSiuzuA,5,I have worked with Jacob Goldman of Loho Realty both as a buyer (twice) and as a seller.  I highly recommend Loho Realty if you are looking for integrity...
wA034kkLTuBji5gZSiuzuA,5,Jacob Goldman and Loho Realty are the go to place if you are looking to buy a new home on the Lower East Side or sell your home. Jacob is very knowledgeable...
bS0g8ttI0htOwNQSeWliBQ,1,I am so disappointed that I live here. The service is god awful. The doormen don't interact with you or even acknowledge the fact that they are at work....
bS0g8ttI0htOwNQSeWliBQ,1,This is the worst apartment building I've ever lived in.  The management company only interacts with tenants as much as they need to--until you sign your...
rTV54luE23p-iWbOYu3ozQ,1,"I am writing this review in hopes what happened to me, happens to no one else (especially around holiday season). 

PLEASE READ:

I was recently looking for..."
rTV54luE23p-iWbOYu3ozQ,5,Nice view! Timely repair service. Very responsive doorman. They treated us like friends. And they smile and love their jobs. I feel good after walking out...
rTV54luE23p-iWbOYu3ozQ,5,"I love Centria. I lived here for 6 months before moving to Columbus Circle, but this experience was a blast for me. Who would think that there would be an..."
3W_UNwqCF_D63O_D8cvN2A,5,I don't think you will find a more dedicated agent than Mary Kae. She truly is imbedded in the communities she serves. She cares about the sellers and she...
3W_UNwqCF_D63O_D8cvN2A,5,Mary Kae was helpful in helping us find our new home. She was always ready to answer our questions and helped us through the process of finding out what the...
3W_UNwqCF_D63O_D8cvN2A,1,"Called three times, left two messages, one email in two weeks. Still don't have the honor to hear this busy lady back. The main line assistant sounds like..."
dphYqlntzVtj8brPyMj4kA,4,"Though once a run-down, isolated and desolate this part of Astoria, Hallet's Cove is now fast up and coming with lots of new restaurants and services...."
dphYqlntzVtj8brPyMj4kA,1,I have lived in a 2 bedroom here since November 2016 and I asked to move to a large one bedroom that opened up next to me about 6 months ago.  I have never...
dphYqlntzVtj8brPyMj4kA,2,We've been in the building for a few years now and it's progressively been getting worse. Looks like the building has gone through several management...
6mjWTPGE7OdadahwxtRPrg,1,"This building is a wolf in sheeps clothing. ""doorman building, elevator, loft apartments, gym.."" seems good for the price. however most of the tenants in..."
arKcv9E7TnxeC9G9eQRNJw,5,I first contacted Jonathan about an apartment and was scheduled to see two days later. Jonathan promptly notified me when it was no longer available...
hx4mvEV_iN6d2elC-k3Dzw,5,I'm perplexed by the 3 star yelp rating. I've lived here for about 4 years and could not be happier about it. I also know of MANY other happy residents in...
hx4mvEV_iN6d2elC-k3Dzw,4,"I laughed at some of the reviews and said I'll throw one in I guess. 

I mean I've looked at new apartments and for $200 less I'd be in an actual studio..."
hx4mvEV_iN6d2elC-k3Dzw,5,The building is very well maintained. These are the largest apartments around in Jersey city! very well planned. The management is excellent. They are very...
GE6pxOVN_xOdMEgMFvwL9A,5,"I lived on this building for more than 2 years.
I didn't renew the contract for one more year because I moved to Texas for work.
I truly like this building,..."
GE6pxOVN_xOdMEgMFvwL9A,5,"Took me a while to post this review.
I moved into the Billiard Factory Lofts about a year ago, with my family.  Was an adjustment moving from my Midwood..."
GE6pxOVN_xOdMEgMFvwL9A,4,"I lived in a studio at Billiard Factory Lofts for 1.5 years just as they opened their doors and overall was happy with time there. 

The building was well..."
TFErYlA5yd5_Mm9pn8BFNg,5,"This was the company that helped me find my apartment in NYC that's managed by Citi-Urban. The broker, Elena, was very helpful and super nice during the few..."
TFErYlA5yd5_Mm9pn8BFNg,5,"Elena made the apartment hunt extremely easy, and pleasant during this pandemic.  She was flexible, going to see the apartment with one of our roommates as..."
TFErYlA5yd5_Mm9pn8BFNg,1,"We originally thought we could trust Elena, our broker, and thought she was responsive, friendly, and trustworthy when she showed us the apartment we were..."
fCFfOu8QGe8ClCQ3XVC9wQ,2,We had been renting at Riva Pointe for more than 5 years. Management is nice and up to tasks but Building has a LOT of issues. Every time it rains - we have...
fCFfOu8QGe8ClCQ3XVC9wQ,5,I just moved into Riva Pointe in October 2020. The development is going through some cosmetic renovations and  we should end up with a lovely makeover....
fCFfOu8QGe8ClCQ3XVC9wQ,5,I am not sure where other reviewers lived but the monthly maintenance on a 1 bedroom condo is $748. This is a distinct building and may not suit all. For...
8HFfGoGrBVTocVM9_mN1Vw,5,I've had nothing but a pleasant experience with SC Management over my two years as their tenant. Upon moving into my apartment it was sparkling clean. Over...
8HFfGoGrBVTocVM9_mN1Vw,1,"It is all good until they will start to sacrifice you as tenant and your tenant rights in favor of their needs.

The repair has started a few weeks ago in..."
8HFfGoGrBVTocVM9_mN1Vw,4,"When I was looking at a SC Management Company apartment 2 years ago, I saw all the bad reviews for this management and was nervous to apply to the..."
1YZFW2NLm3baWBs4eT8FFA,5,Adam came highly recommended from a colleague and more than lived up to his great reputation. Adam was amazing at helping me at every step of the process...
1YZFW2NLm3baWBs4eT8FFA,5,Adam and his teammate Lauren were amazing with helping me find my apartment. I have worked with several brokers through out my 10 years of living in NYC and...
1YZFW2NLm3baWBs4eT8FFA,5,As a first time renter in the City Adam was extremely helpful and understanding. Where other brokers were annoyed at my inexperience Adam was patient and...
DssF0B2hl7NjE_4GsX6ERA,5,"If it's one thing I love about Yelp, it's having the ability to find great professionals like Scott. 

From our first interaction, without even hiring him..."
DssF0B2hl7NjE_4GsX6ERA,5,"I agree with everything that Jenny N. said about working with Scott.
His communication with me about the project, the scheduling, what he could or couldn't..."
DssF0B2hl7NjE_4GsX6ERA,5,Scott came by to help me do some dry wall repair. I got quotes from a number of businesses and found his price very reasonable. He was extremely...
g0Rcj56SN1hibqaec5JJrA,5,We just used Rob and he was excellent and professional. We really appreciate how organized he was and how well he listened to our needs. We recommend him to...
g0Rcj56SN1hibqaec5JJrA,5,"No nonsense rental agency. Showing was well handled, necessary documents were communicated clearly, lease agreement/signing all went smoothly. I've rented a..."
g0Rcj56SN1hibqaec5JJrA,5,Got a great deal on an apartment from these guys.  The price was fair and the process was quick.
TFQWPvXbF8jZ_cz3q1vkpw,1,"After inquiring about an apartment via Zillow, David and I setup a time to view the apt. When I showed up he showed me an entirely different apt (also a..."
tmzqwXxo0IM6Pp0A6g5Vgg,4,"I saw an apt on Saturday, signed the lease on Thursday, and I could move in immediately. Our agent, Jinyen, was very communicative the entire time, and..."
tmzqwXxo0IM6Pp0A6g5Vgg,4,"They help me a lot for signing the contract. 
It's easy and quick process. 

Renegade New York can help you to find the perfect room."
tmzqwXxo0IM6Pp0A6g5Vgg,5,"I was in a huge bind as I had been approved for another apartment, but they left me without a place because a few applications had dropped out. I needed a..."
bDKSVTtYhgOH12myD1kUSQ,5,Finding an apartment in New York is hard enough so you have to make sure you use a great real estate agent.  So I am very happy that I chose Carroll Group...
bDKSVTtYhgOH12myD1kUSQ,5,"We had a positive and trouble-free experience with the Carroll Group. In mid-2012 we were looking for an apartment in Jersey City. Our agent was PJ, and he..."
bDKSVTtYhgOH12myD1kUSQ,1,Only use their services if you would like to deal with unprofessional brokers who have no respect for Client's time.Absolutely terrible agents i have ever...
zSMrfGp0xtYcXVj0Nkn3_A,4,I would rate the property a bit above average. It is a well maintained community with a very diverse population. It is safe and a little more expensive than...
yyArWKy0BfYYk6GDjXg0bw,1,I've lived here for over a year and it has been a nightmare. They management does not respond to you. The sauna and steam room have never worked!! The pool...
yyArWKy0BfYYk6GDjXg0bw,2,"I lived at The Wave for 2 years. The building Super is absolutely amazing. Responsive, friendly and always willing to go above and beyond to help. During..."
D0mcI8PIbCxbk-5bZ0JU-A,5,Trying to get an apartment in NYC is perhaps one of the most daunting and stressful tasks one might ever have to do. But Yaron took all of the stress and...
D0mcI8PIbCxbk-5bZ0JU-A,5,"Yaron was very helpful, nice, and communicative in mine and my husbands interactions with him! He was understanding of our needs and situation which made..."
D0mcI8PIbCxbk-5bZ0JU-A,5,Yaron is quick to respond and very transparent about the process! He let me know that the apartment I was looking at already had an application in and so he...
IEjSh-DgKJT5e-WDWGuR1g,3,I use to live here and I enjoyed it for the most part.  For the price you can't go wrong considering the apartments are renovated and all utilities are...
IEjSh-DgKJT5e-WDWGuR1g,1,"Here's what $1620 and change gets you:

See the photos and judge for yourself. Contacted management on 7/30/18 to report mold on my living room walls, and..."
IEjSh-DgKJT5e-WDWGuR1g,5,"If your looking for great place to call home and is centrally located for easy access to NYC (train), NJ highways, new restaurants,shopping and get room..."
c-ngU4TS62fv9P25Pt8_qA,5,"Jeff came highly recommended from a friend who bought a co-op in Jackson Heights several years ago, so when it came time to start our search, we knew where..."
c-ngU4TS62fv9P25Pt8_qA,5,"I extremely recommend Jeff, he is the best realtor and knowledgeable in what he's doing to me. You cannot go wrong with him. I have purchased the Co-op,..."
c-ngU4TS62fv9P25Pt8_qA,5,"Jeff came recommended, and he is worth it! Sometimes the coop process can be bumpy - he knew the ins and outs, had experience in the neighborhood and with..."
WY1ZUHVuhGEUmuKNC2oICw,5,"Great building, great, staff, beautiful apartments

No building in NYC is perfect, especially 100+ year old pre war buildings but it's wonderful to have..."
WY1ZUHVuhGEUmuKNC2oICw,5,I love The Van Dorn. The building really feels like home. I enjoy the doormen as they are always welcoming and respond quickly if I need any help. I have...
WY1ZUHVuhGEUmuKNC2oICw,5,We are trying to move into this building soon. The prices are SO good & Matthew has been so helpful and quick to respond through out the process. Apartments...
NrT73vec8Ye9lmJrjiq1bg,5,"David Kafko helped me secure my dream apartment. He was quick on getting answers I needed, very informative, as well as patient (best quality to have in..."
NrT73vec8Ye9lmJrjiq1bg,5,"David was great and responsive, helping me move quickly on an apartment in Boerum Hill that I fell for, setting up the meetings and managing all the..."
NrT73vec8Ye9lmJrjiq1bg,5,"I had an amazing experience working with Corcoran and David Kafko in securing my first apartment in Brooklyn Heights. David is kind, thoughtful,..."
oLeRKgLaHE4km3c8QIfNrg,5,"I was moving within my neighborhood and had a lot of heavy furniture an boxes.
Kirill & his crew made it so easy and painless.
They were on time,..."
oLeRKgLaHE4km3c8QIfNrg,4,"The short of it:  Dyno Moving was quick, good price, good value, and movers were nice, but be very direct and follow up if you have a piece that you are..."
oLeRKgLaHE4km3c8QIfNrg,5,"My boyfriend and I moved today with Kirill's crew and we genuinely could not have asked for a lovelier experience. They were communicative, friendly,..."
yZk-HzxMNQa4WEW76n_vzw,5,"I am very thankful to Sasha Alexander Gurevich and his team for such an efficient work as a real estate agency! As a first time homebuyer, I was little..."
yZk-HzxMNQa4WEW76n_vzw,5,Alex is a very professional agent. His expertise can really help you find your dream house. He is a best man to work with.
yZk-HzxMNQa4WEW76n_vzw,5,"Sasha gets the job done - he's persistent and perseveres without being pushy, he's cordial, sincere and genuine and he looks out for his clients' best..."
h3bPybkAVOkG_8N54Ci26g,5,"I had the pleasure of working with Brandon Graham at Anchor Associates and had a great experience! Brandon was swift, friendly and professional. I always..."
h3bPybkAVOkG_8N54Ci26g,5,I would highly recommend Scott Schiller for anyone who's looking to rent a decent apartment in New York City. Scott moves fast to secure and close the deal....
h3bPybkAVOkG_8N54Ci26g,5,Jhonatan Ocampo is an amazing broker. I had trouble getting my first apartment and had to find something within 2 days. He automatically responded to my...
edMBhlP_LXf4RElNGikKxA,1,"Maybe the worst run organization in NYC. No really! After years of poor service afforded to the building in which I am an owner, my building's board did not..."
edMBhlP_LXf4RElNGikKxA,5,"After interviewing 5 prospective mgmt. co's, Star Cities was our second choice, but only for the simple reason of their proximity to our location. The owner..."
edMBhlP_LXf4RElNGikKxA,1,"Our board fired Star Cities after 1 year of having them manage our condo building.  (We tried to fire them earlier, but they refused to let us out of our..."
cKxzHTQ3zb9ER7Hdodmxeg,5,Lian was extremely efficient. I have only good things to say about her. I found an apartment that I liked and I knew the apt will be gone within 48 hours. I...
cKxzHTQ3zb9ER7Hdodmxeg,5,"In a city where working with realtors can be a really difficult experience, Lian Lebret is a treat to work with.

Lian is knowledgeable, great with..."
cKxzHTQ3zb9ER7Hdodmxeg,5,"Jodi made my apartment search a breeze! I found the perfect spot and couldn't be happier. She was responsive, professional, patient and an all around..."
NrjkmuTQ6VXQ7fBXK_oAlw,5,"I cannot stress this enough but Beatriz Vargas is THE BEST at her job. As a first-time home-buyer, I entered my home-buying journey with no experience and a..."
NrjkmuTQ6VXQ7fBXK_oAlw,5,Good real estate brokers are hard to find. Great ones? Even harder. We got lucky with Beatriz Vargas. Her job wasn't easy. We were in the difficult position...
BWNmQ2jEUFtdj4O1ea5Ogg,1,"I moved into Aleph living a month ago and would rate no stars if possible. It has been from one problem to another
- clogged toilet, fly infestations,..."
BWNmQ2jEUFtdj4O1ea5Ogg,1,"Do not live in Aleph Lenox. Do yourself a favor and stay away.

The street literally hosts block parties EVERY OTHER DAY and they blast music until 3-4AM...."
BWNmQ2jEUFtdj4O1ea5Ogg,5,Great for its value. Bang for your buck. I was actually one of the first residents at Aleph Madison. A friend just showed me this one star review and I feel...
DnxNu3Pddh2f33J5p8WLLw,1,"Wow.  These people SUCK.  I know it's hard to take people seriously when they rant about real estate agents, but I looked for apartments through several..."
DnxNu3Pddh2f33J5p8WLLw,1,"One word describes this business - DODGY!!!!!!! Do not give this company a cent of your money!!!! 

I found a listing (that seemed too good to be true!) and..."
5RNQJes3rOIhtswtM7bEGA,5,"Home Solutions is the best.  There is no contest.  I have owned my Coop in NYC for 30+ years.  In that time I have had some renovating done, and some small..."
5RNQJes3rOIhtswtM7bEGA,5,I just completed a kitchen remodeling project with Jakub and his team and the experience could not have been smoother. (Things people rarely say about home...
5RNQJes3rOIhtswtM7bEGA,5,Home Solutions did a great job gut renovating my kitchen! After fair negotiations the job was quoted at one cost and that was the same cost I paid in the...
YUqLwTj5VzwoNhs4Viq3YQ,5,"Had a large summer project in Manhattan for my work. I decided to hunt for a temporary living accommodations. 

A friend recommended I check this place out..."
YUqLwTj5VzwoNhs4Viq3YQ,3,"It wasn't terrible but it wasn't the greatest. I'll list out the pros and cons...

PROS:
* Decent price for Manhattan
* Functioning stove and oven
* Door..."
YUqLwTj5VzwoNhs4Viq3YQ,5,"I had such a wonderful time staying with Bridge Suites. Their hospitality is top of the line, and if I ever had a question about anything, they were always..."
5FkYiOSfxgUdpVXZG4RuZA,1,Have been working w/ the NY Attorney General to try to get my money back. A caseworker called yesterday to ask if I'd heard from them and I said no. I was...
H6RD9demyplByHDOUcIcNQ,5,"We first visited Riverfront at Cranford Station on Saturday-- and immediately fell in love with the location and charm. 

We again visited Riverfront at..."
H6RD9demyplByHDOUcIcNQ,5,"We have lived her for 5 months and couldn't be happier with our 'downsizing 'choice. We moved to be in the center of town , close to the train and all of..."
H6RD9demyplByHDOUcIcNQ,5,"We have lived at Riverfront at Cranford for 2 years and have loved it the whole time. Unfortunately we have to move for a job relocation, but otherwise..."
X_jd9FxeXt2jBtiKS9ufHg,5,I purchased this door from Amighini. They're INCREDIBLE! They restored this door for me. The staff is so FRIENDLY & beyond HELPFUL. I will be coming back...
X_jd9FxeXt2jBtiKS9ufHg,2,"Take heed!   They are good a selling the doors but you're own your own after that. 
I originally posted my review as Mariella repeatedly asked me to do so..."
X_jd9FxeXt2jBtiKS9ufHg,1,"I purchased an antique mahogany door from Amighini, including installation, in excess of $ 10,000. A year after installation, panels on shoe level of the..."
cLk-tfQsYHKph-b-6rbixA,5,"My fiance and I moved here in the summer of 2017. We love the community here, and it's a great location being right next to the South Orange train station,..."
cLk-tfQsYHKph-b-6rbixA,5,My husband and I lived at Third & Valley for two years. It's a beautiful new building with an amazingly easy commute to NYC. We could walk out the door 5...
cLk-tfQsYHKph-b-6rbixA,1,"Do not make the mistake of living here. Nothing about this place is 'top rate' - as the review below states. If you find paper thin walls, loud neighbors,..."
ddtlW_JQb4lZlyI_wgfAOg,5,"I can say with confidence, without Quinn - we wouldn't have succeeded in finding, viewing, negotiating and securing our dream apartment.  He was available..."
ddtlW_JQb4lZlyI_wgfAOg,5,"From the first day we met Quinn , to the final stages of selling , Quinn remained extremely professional and pleasant!! He was always  available to answer..."
ddtlW_JQb4lZlyI_wgfAOg,5,The sale of our coop was very hard to navigate. Quinn was absolutely the right man for the job. He worked so hard to get the right deal and finally we got...
oe5ofETn-H_fyf3STO050w,4,"The Military Park Building is located in Downtown Newark. It is an office building that leases space to various businesses, organizations, and other..."
zlS-ednxkLfuwsnG0849eA,1,"UG-LEE lite architecture, ""luxury"" apt bldg going up right now."
OvDb10mjQTQbazSyxAQkGQ,5,"My father and I were short on time, but Seth quickly gathered 5-10 apartments that fit our requirements, and 5-10 apartments that we might be interested in...."
OvDb10mjQTQbazSyxAQkGQ,5,I had a fantastic experience working with Seth to find a first home in NYC.  Seth was able to find us our ideal home in BK and worked with us patiently as...
OvDb10mjQTQbazSyxAQkGQ,5,I worked with around 8 different brokers to find an apartment before starting residency at NYU and I had the opportunity to work with Ella. She had by far...
mxNPe5V_pvd2dW_tfeCCBA,1,The building is run very poorly.  Work requests are routinely ignored and calls to management doesn't help.  Bagpipes can often be heard blaring throughout...
mxNPe5V_pvd2dW_tfeCCBA,5,This building is always maintained to the highest degree. The staff is extremely friendly and there's 24/7 recorded security. What more can you ask for....
mxNPe5V_pvd2dW_tfeCCBA,1,I had been working on getting a studio for six months . the contract was signed in September and my application was denied in March with no reason given.I...
5HcDoVm9-04cqe3Ch8AvLg,5,Faisal was great to work with!! He's easy to get in contact with and has a fast response time. If he doesn't answer right away he'll likely respond to you...
03BG9tOQrEEgQg7pbZn4Jg,1,"These people are phone spammers. They cold-called me to see if I wanted to sell my house ""all cash"", despite being in every do-not-call list you can..."
03BG9tOQrEEgQg7pbZn4Jg,2,"Our experience with Brooklyn Connect started out very positively. Our broker negotiated the rent down on a really wonderful space, and we were able to sign..."
03BG9tOQrEEgQg7pbZn4Jg,5,"Joey Silberman is one the best RE agents I've ever met. I was down to my last day of looking and he came to the rescue, almost an impossible task in New..."
87BtpajNnUcsNacCgVwqmw,5,"Jonathan was a real joy to do business with! I closed a deal with him at 55 Morton, and he made the process so smooth for both me and my clients. He was..."
87BtpajNnUcsNacCgVwqmw,5,"Jonathan is just the best. He was much more than just a broker for us - we could feel that he was really on our side, listening and helping us out on a..."
87BtpajNnUcsNacCgVwqmw,5,"Jonathan, 

Is one of the best brokers Ive worked with in NYC in the 10 years Ive been here. Fair, Honest, and great at his job. Showed exactly the type of..."
fbrPIbclXuxDmz5wwxJ_bg,5,"I have been a tenant with Balsam Village for 10 years.  They have always been on top of any issues I may have had.   If I called on a Tuesday, by Thursday..."
fbrPIbclXuxDmz5wwxJ_bg,1,This place doesn't even deserve 1 star! If there were an option for negative stars I would give that. Lived there for 12 years and could barely get my...
fbrPIbclXuxDmz5wwxJ_bg,3,"Too many bugs, and I hate how the rent goes up every year. Management never took me seriously when I had a complaint. I will admit, where I am now is no..."
t-GEnSWD2RrS0KzIjbHbng,1,"TERRIBLE MANAGEMENT AND SERVICE

On paper, this apartment is luxury has some of the best amenities in the area. Some could say this is the newest and best..."
t-GEnSWD2RrS0KzIjbHbng,1,"For a pandemic deal, living here was solid, especially with 3/4 months free off 12 month leases.

Now, with more people in the building, many issues about..."
t-GEnSWD2RrS0KzIjbHbng,1,"LIVE WITH A DEAD BODY AT 19 DUTCH
Our next door neighbor died and remained undiscovered for an undetermined amount of time. Repeated complaints about the..."
KT8vOXssa3ysDhVrVv5kmg,5,"I was very desperate in finding my next apartment and after going to many many different location in viewing different apartments and almost gave up , my..."
4iaWuGz_-56NfzdrZjLpiw,1,URGENT!!! If you are considering renting then DO NOT! I moved here in June 2018. I started noticing MICE in July 2018. They have rodents here. This place is...
4iaWuGz_-56NfzdrZjLpiw,5,"I pass by the building all the time and if I could get away living there I probably would. Just at this stage in my life, I need a train more than I need a..."
APr8Ab1UaFmyt9y7zzukAQ,5,The team is great. Everyone is super friendly and helpful. Response time is good. All the agents at the office are helpful to any questions and concerns and...
APr8Ab1UaFmyt9y7zzukAQ,5,"really enjoyed working with Constantine Fourtounis! He is very helpful and reliable, helped me to go through the whole process and reduced down the rent as..."
APr8Ab1UaFmyt9y7zzukAQ,5,"I had a great experience with Deborah. She was very responsive and accommodating, helping me find a great apartment in a great neighborhood as I moved from..."
etgUfk3DH8IIyvtPZZelsw,5,"CHANEL CLARK!

I was always hesitant about using a real estate agent.  I usually acquired my rentals by word of mouth or through a friend.  However times..."
etgUfk3DH8IIyvtPZZelsw,5,"My Realtor Chanel Clark has helped me get my first 2-bedroom apartment in the heart of Brooklyn, NY for the best affordable price! I emailed her through an..."
etgUfk3DH8IIyvtPZZelsw,5,"Staff is very knowledgeable. Ask for Scarla, she makes your home buying experience so comfortable and less stressed!"
twlVMtYWdUI6zn3qQP2ZeQ,4,"James Attard helped me find a great studio rental in Tribeca several years ago. It was exactly what I wanted, nicer than my previous apartment and in my..."
hybh-D0owarA8iII1VEBnA,3,"Dear all , someone can tell me if these apartment are furnished or not ?  
Tsk for answer me ."
hybh-D0owarA8iII1VEBnA,5,I absolutely love my apartment here. The place is absolutely beautiful and much nicer than any other apartments I've seen in the area. I've been living here...
hybh-D0owarA8iII1VEBnA,4,A very nice housing area located right across the street from Saint Barnabas Medical Center. The houses are all very neat and surrounded by beautiful wooded...
c6AlbaLX9nDjO4giYPfsKg,5,"Mike is extremely quick to respond to inquiries, and manages expectations properly on services he can provide. Was able to solve my issues..."
c6AlbaLX9nDjO4giYPfsKg,5,"I reached out to Mike via Yelp on a Sunday for a power problem in my new apartment. He was very responsive, got on the phone with me, and walked me through..."
c6AlbaLX9nDjO4giYPfsKg,5,"Seriously the kindest, most helpful and knowledgeable electrician ever!

I run a business in NYC and he has saved me twice already. 

Once he even came out..."
6PJ4gLTXZmrkC84IsVN0Ug,1,"As I was googling the name of this company to find their phone number, to report them to 311 for the 5th time since I started renting with them, I found..."
6PJ4gLTXZmrkC84IsVN0Ug,1,"I vacated my apartment on 3/31/14. It is now 7/18/14 and I have not yet received my security deposit. I have called weekly, and each time the receptionist..."
fjo7gpInZwbOzcBhNjpeNQ,5,"I'm not one to write reviews often but thought it imperative that I do after having had such a great experience.
When we decided to sell our NYC apartment,..."
IjJYoNC6X5Vx1Q6Gn21_Ew,4,"Even though the upper west side of Manhattan has become steadily less and less livable over the years, The Opera  (2166 Broadway, between 76th & 77th..."
TpUWJ1RiDBAwt9epIAdP6Q,1,"We moved into One Carnegie Hill a few months ago and were very happy to learn that the building had a valet that provided dry cleaning services. However,..."
TpUWJ1RiDBAwt9epIAdP6Q,1,"DO NOT RENT HERE!!! Don't get fooled. Don't waste your money. BAD  neighborhood, BAD management, BAD apartments. The building has BED BUGS and management..."
Nm-0sh-R7tyH1nhli0lHag,5,Found Go Green through Yelp and hired them twice to deep clean a brownstone residence before renters moved it. Leonard and his team of three cleaners...
Nm-0sh-R7tyH1nhli0lHag,5,I went for GoGreen for my post-construction cleaning and it was a pleasant experience! My floor was covered with a layer of dust from construction. Not only...
Nm-0sh-R7tyH1nhli0lHag,5,I chose Go Green because I spoke with Wayne Miles.  He sounded very professional and sincere.  I hired him on the spot.  My daughter was moving out of her...
VKt-pM6gXubWQiR8PLAaKQ,5,Tiles Unlimited is an awesome final destination for deciding on the best tiles for your bathroom or kitchen projects. We were very happily impressed with...
VKt-pM6gXubWQiR8PLAaKQ,5,"If you could give a 6th star for knowledge, friendliness and extreme patience, Tiles Unlimited would get it.  The time they were willing to spend with us..."
VKt-pM6gXubWQiR8PLAaKQ,5,"This shop has an exquisite collection of porcelains & marble. After shopping, ad nauseam, I walked in & out with everything I needed from one place,..."
eOen07tnGJWPUHpuPFGjaA,5,I had the pleasure of working with Kathy Huang who found me a wonderful alcove studio apartment on 57th street. Kathy went above and beyond to help me find...
eOen07tnGJWPUHpuPFGjaA,1,"Horribly company for building management. If they manage the building you are trying to rent at, don't do it! We have lived in one of the properties they..."
eOen07tnGJWPUHpuPFGjaA,4,"I actually worked with someone from the office on Broadway and 80th street but the web site is the same. Bill Felix was the broker, and he was great  -..."
FLCa6ybtXbBMUmP2iCb5GA,5,The renovation itself was a simple job but we had to work through several issues with our insurance agent and the building management. The Real Reno team...
FLCa6ybtXbBMUmP2iCb5GA,5,"Can't recommend Annette highly enough! She and her team were extremely competent and efficient, as well as kind and lovely to be around. They were flexible..."
FLCa6ybtXbBMUmP2iCb5GA,5,Best experience ever.   Annette and her team managed everything from start to finish and I could not be happier.  Due to covid I couldn't physically be at...
0_7gd_XvWd8XvYQ5XRTryQ,5,Great Place to live . Lots of rules but they are there so everyone can live here comfortably in a coop together. Grounds are beautiful and plenty of parks...
0_7gd_XvWd8XvYQ5XRTryQ,5,I lived in Queensview (33-52 Crescent Street) from birth (1956) until I was 25 years old. It was a wonderful place in which to grow up. I am so happy to see...
0_7gd_XvWd8XvYQ5XRTryQ,4,"A great place to live with kids (and probably without them as well).
Feels like we live in a small village.  Most everyone is friendly.  People know their..."
bNn4eT3nFy9WGdS-W5BPhQ,5,"MEM management maintains the building really well. And the Superintendent in my building, Nestor is always reachable when I call or text him to attend my..."
bNn4eT3nFy9WGdS-W5BPhQ,5,"I am quite satisfied with MEM and Shirley Beverly, the property manager of Community Hills. I am on the board of Community Hills. Working with Shirley she..."
bNn4eT3nFy9WGdS-W5BPhQ,1,They are at it again. My community raised our maintenance by $3. Many of us never received notice. Very standard of Community Hills. I requested my balance...
mCfSpSfD3S6Z2671wUs04Q,1,"I've lived on both sides of the building (Hamilton House & 372 9th Street) and have had a disappointing experience, especially considering what it costs to..."
JXwoItr0fXBGc_MNpXfSuA,1,"Century 21 American Homes has several offices in the New York City area. This is just one of them. 

This review is only for the real estate agent Masood..."
JXwoItr0fXBGc_MNpXfSuA,5,"It was my second times to be in this century 21 (Elmhurst) , NY store.  I would say that the sales associate was amazing and good services!  It was so..."
JXwoItr0fXBGc_MNpXfSuA,1,obviously people cant read. this is for the crappy real estate not the store. antway the real estate sux. never calls you back or emails you back. dont list...
oBr7G3zNDoBoBi81JOIv9w,5,"I was looking for an apartment in Astoria back in 2006 and the owner, Mohamed, opened me up to some places in Maspeth because most of the apartments in..."
oBr7G3zNDoBoBi81JOIv9w,1,"First off, I was shown listings in the area in the price range of 1550 - 1700 by a client trying to become an agent,  and told me to stop by here. 

We..."
oBr7G3zNDoBoBi81JOIv9w,1,Rude and unprofessional. I came across a posting for a rental unit on Craigslist that was listed by Olympic City Real Estate. I replied to the post via...
LL0INAQo4G0OaoetrTpfng,1,"This place was marketed as a high-end residential complex with an emphasis on privacy and state-of-the-art measures ensuring a quiet, peaceful living..."
LHQtahX2wFNeZpGjZMJfiQ,5,"I am a one-month-old tenant here, and from application to approval and to move in and repair requests, their responsiveness was unbelievable. I've never had..."
